author_anonymous,package_id_new,asset_type,content_category,reason_code,original_audio_language,source_language,target_language,runtime_minutes,start_date,submit_date,due_date,on_time_current,expected_daily_output,num_days_spent,expected_TAT,on_time_actual,tat_coef,tat_coef_comp,tat_coef_std,deliver_score
gmrGGjjP,2676907,SUBTITLE,VIDEO,STANDARD,pl,en,pt-BR,11.8,2022-04-13,2022-04-14,2022-04-15,1,15,2.0,1.0,0.0,2.0,3.0851190476190475,4.327626756739611,2
SyBdLHGK,2268187,SUBTITLE,VIDEO,STANDARD,pl,en,uk,11.8,2022-04-14,2022-04-14,2022-04-14,1,15,1.0,1.0,1.0,1.0,3.058917093008002,4.224445470540324,3
gmrGGjjP,2588542,SUBTITLE,VIDEO,STANDARD,pl,en,pt-BR,14.6,2022-04-14,2022-04-14,2022-04-18,1,15,1.0,1.0,1.0,1.0,3.0851190476190475,4.327626756739611,3
xvwExbGG,2050931,SUBTITLE,VIDEO,STANDARD,ja,en,hr,34.1,2022-04-11,2022-04-14,2022-04-14,1,15,4.0,3.0,0.0,1.3333333333333333,1.1896164021164022,0.4423156680496632,1
gmrGGjjP,2268187,SUBTITLE,VIDEO,STANDARD,pl,en,pt-BR,11.8,2022-04-13,2022-04-14,2022-04-14,1,15,2.0,1.0,0.0,2.0,3.0851190476190475,4.327626756739611,2
zvvSsTvD,2955780,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,21.1,2022-04-13,2022-04-14,2022-04-14,1,15,2.0,2.0,1.0,1.0,1.9431880108991826,1.3337256109983475,3
ZOjrxrCS,2050931,SUBTITLE,VIDEO,STANDARD,ja,en,ro,34.1,2022-04-11,2022-04-14,2022-04-16,1,15,4.0,3.0,0.0,1.3333333333333333,1.2022458628841608,1.5153792153892207,1
lGujQLfI,2898501,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,62.8,2022-04-12,2022-04-14,2022-04-15,1,30,3.0,3.0,1.0,1.0,2.996292585170341,3.718679129654956,3
GUbyDESn,2527322,SUBTITLE,VIDEO,STANDARD,en,en,cs,42.6,2022-04-12,2022-04-14,2022-04-15,1,15,3.0,3.0,1.0,1.0,1.400359195402299,1.1794316330361703,3
yROSSQIA,2050931,SUBTITLE,VIDEO,STANDARD,ja,en,cs,34.1,2022-04-11,2022-04-14,2022-04-14,1,15,4.0,3.0,0.0,1.3333333333333333,1.050960219478738,0.639303482703242,1
aQvdYawU,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,pl,32.9,2022-04-12,2022-04-14,2022-04-18,1,15,3.0,3.0,1.0,1.0,3.6209531866892273,3.2388545328457012,3
gLAqQjbB,2779552,SUBTITLE,VIDEO,STANDARD,fr,en,zh-Hans,41.0,2022-04-12,2022-04-14,2022-04-20,1,15,3.0,3.0,1.0,1.0,0.925843253968254,0.38274684680499294,3
fsNmhOhz,2962249,SUBTITLE,VIDEO,STANDARD,en,en,ko,94.9,2022-04-03,2022-04-14,2022-04-15,1,15,9.0,7.0,0.0,1.2857142857142858,1.8356049332611832,1.6860886686891248,2
lGeUhZdP,2050931,SUBTITLE,VIDEO,STANDARD,ja,en,nb,34.1,2022-04-11,2022-04-14,2022-04-14,1,15,4.0,3.0,0.0,1.3333333333333333,1.3702020202020202,0.6746740778682637,2
gLAqQjbB,2057861,SUBTITLE,VIDEO,STANDARD,es,en,zh-Hans,31.0,2022-04-13,2022-04-14,2022-04-15,1,15,2.0,3.0,1.0,0.6666666666666666,0.8449354317998385,0.34378484925748354,3
DqpldMeq,2584516,SUBTITLE,VIDEO,STANDARD,en,en,pt-BR,24.1,2022-04-01,2022-04-14,2022-04-15,1,15,10.0,2.0,0.0,5.0,1.9906890130353816,1.4217774796421674,0
YeWYSwML,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,it,32.9,2022-04-12,2022-04-14,2022-04-18,1,15,3.0,3.0,1.0,1.0,2.955322455322455,3.594844660783225,3
rTejzOaV,2273895,SUBTITLE,VIDEO,STANDARD,en,en,cs,28.8,2022-04-12,2022-04-14,2022-04-14,1,15,3.0,2.0,0.0,1.5,1.400359195402299,1.1794316330361703,1
DqpldMeq,2273895,SUBTITLE,VIDEO,STANDARD,en,en,pt-BR,28.8,2022-04-09,2022-04-14,2022-04-15,1,15,4.0,2.0,0.0,2.0,1.9906890130353816,1.4217774796421674,1
uyBTIopk,2435187,SUBTITLE,VIDEO,STANDARD,es,en,pt-BR,35.3,2022-04-09,2022-04-14,2022-04-14,1,15,4.0,3.0,0.0,1.3333333333333333,1.037202380952381,0.48335630174529204,0
fsNmhOhz,2268187,SUBTITLE,VIDEO,STANDARD,pl,en,ko,11.8,2022-04-13,2022-04-14,2022-04-14,1,15,2.0,1.0,0.0,2.0,2.2973057644110275,2.421103678051132,2
lGeUhZdP,2268187,SUBTITLE,VIDEO,STANDARD,pl,en,nb,11.8,2022-04-14,2022-04-14,2022-04-14,1,15,1.0,1.0,1.0,1.0,5.245798319327731,4.874589024457751,3
Izwbbzsy,2435187,SUBTITLE,VIDEO,STANDARD,es,en,cs,35.3,2022-04-07,2022-04-14,2022-04-14,1,15,6.0,3.0,0.0,2.0,0.9554396290351347,0.6470912965287233,0
FvyukPVO,2781569,SUBTITLE,VIDEO,STANDARD,es-ES,en,hr,45.0,2022-04-11,2022-04-14,2022-04-15,1,15,4.0,3.0,0.0,1.3333333333333333,1.2254901960784312,1.0336208881997673,1
erXhExux,2738701,SUBTITLE,VIDEO,STANDARD,en,en,ko,47.8,2022-04-12,2022-04-14,2022-04-14,1,15,3.0,4.0,1.0,0.75,1.8356049332611832,1.6860886686891248,3
xcHpNLFq,2268187,SUBTITLE,VIDEO,STANDARD,pl,en,de,11.8,2022-04-14,2022-04-14,2022-04-14,1,15,1.0,1.0,1.0,1.0,1.358912483912484,0.8764350262238078,3
shNfpPiW,2676907,SUBTITLE,VIDEO,STANDARD,pl,en,ms,11.8,2022-04-09,2022-04-14,2022-04-15,1,15,4.0,1.0,0.0,4.0,2.3267857142857142,1.323284128575637,0
YYxmVxgp,2844135,SUBTITLE,VIDEO,STANDARD,en,en,fil,48.2,2022-04-09,2022-04-14,2022-04-25,1,15,4.0,4.0,1.0,1.0,1.884097328136474,3.297899089558319,3
YeWYSwML,2268187,SUBTITLE,VIDEO,STANDARD,pl,en,it,11.8,2022-04-06,2022-04-14,2022-04-14,1,15,7.0,1.0,0.0,7.0,3.2400210084033616,2.510803770644855,0
iXHkJsyk,2767409,LANGUAGE_TEMPLATE,VIDEO,STANDARD,pt-BR,en,pt-BR,41.9,2022-04-12,2022-04-14,2022-04-14,1,15,3.0,3.0,1.0,1.0,1.4202380952380953,0.9464164964243728,3
FVSZOblO,2470177,SUBTITLE,VIDEO,STANDARD,pl,en,hr,11.2,2022-04-04,2022-04-14,2022-04-20,1,15,9.0,1.0,0.0,9.0,2.177083333333333,1.5592393590376115,0
YeWYSwML,2676907,SUBTITLE,VIDEO,STANDARD,pl,en,it,11.8,2022-04-07,2022-04-14,2022-04-15,1,15,6.0,1.0,0.0,6.0,3.2400210084033616,2.510803770644855,0
shNfpPiW,2268187,SUBTITLE,VIDEO,STANDARD,pl,en,ms,11.8,2022-04-09,2022-04-14,2022-04-14,1,15,4.0,1.0,0.0,4.0,2.3267857142857142,1.323284128575637,0
FVSZOblO,2749530,SUBTITLE,VIDEO,STANDARD,pl,en,hr,11.3,2022-04-10,2022-04-14,2022-04-19,1,15,4.0,1.0,0.0,4.0,2.177083333333333,1.5592393590376115,0
RLWmuVGf,2919948,SUBTITLE,VIDEO,STANDARD,pt-BR,en,uk,62.4,2022-04-07,2022-04-14,2022-04-14,1,15,6.0,5.0,0.0,1.2,1.55625,0.701397414689656,2
nKvJVnOm,2461347,SUBTITLE,VIDEO,STANDARD,en,en,pl,42.5,2022-04-10,2022-04-14,2022-04-15,1,15,4.0,3.0,0.0,1.3333333333333333,1.7965584194941995,2.058510733389144,2
FVSZOblO,2704596,SUBTITLE,VIDEO,STANDARD,pl,en,hr,11.5,2022-04-11,2022-04-14,2022-05-05,1,15,4.0,1.0,0.0,4.0,2.177083333333333,1.5592393590376115,0
oyUgYuUp,2949147,SUBTITLE,VIDEO,STANDARD,en,en,nl,45.1,2022-04-07,2022-04-14,2022-05-02,1,15,6.0,4.0,0.0,1.5,2.4528831845238095,2.2407631109911765,2
ocnkPCDY,2919948,SUBTITLE,VIDEO,STANDARD,pt-BR,en,ru,62.4,2022-04-07,2022-04-14,2022-04-14,1,15,6.0,5.0,0.0,1.2,1.2,,2
uyBTIopk,2781569,SUBTITLE,VIDEO,STANDARD,es-ES,en,pt-BR,45.0,2022-04-13,2022-04-15,2022-04-15,1,15,3.0,3.0,1.0,1.0,1.25,0.9458731024434124,3
BQRUPxVt,2781569,SUBTITLE,VIDEO,STANDARD,es-ES,en,ko,45.0,2022-04-10,2022-04-15,2022-04-15,1,15,5.0,3.0,0.0,1.6666666666666667,2.4935897435897436,1.8963302391905204,2
rTejzOaV,2162193,SUBTITLE,VIDEO,STANDARD,en,en,cs,26.9,2022-04-05,2022-04-15,2022-04-15,1,15,9.0,2.0,0.0,4.5,1.400359195402299,1.1794316330361703,0
YYxmVxgp,2903083,SUBTITLE,VIDEO,STANDARD,en,en,fil,50.7,2022-04-09,2022-04-15,2022-04-25,1,15,5.0,4.0,0.0,1.25,1.884097328136474,3.297899089558319,2
SyBdLHGK,2676907,SUBTITLE,VIDEO,STANDARD,pl,en,uk,11.8,2022-04-15,2022-04-15,2022-04-15,1,15,1.0,1.0,1.0,1.0,3.058917093008002,4.224445470540324,3
OvPIEfiz,2588542,SUBTITLE,VIDEO,STANDARD,pl,en,ro,14.6,2022-04-15,2022-04-15,2022-04-18,1,15,1.0,1.0,1.0,1.0,1.4550438596491226,1.8185640540418513,3
OvPIEfiz,2676907,SUBTITLE,VIDEO,STANDARD,pl,en,ro,11.8,2022-04-15,2022-04-15,2022-04-15,1,15,1.0,1.0,1.0,1.0,1.4550438596491226,1.8185640540418513,3
shNfpPiW,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,ms,32.9,2022-04-14,2022-04-15,2022-04-18,1,15,2.0,3.0,1.0,0.6666666666666666,1.8153039832285114,1.759024402812213,3
TmDKuLoa,2439365,SUBTITLE,VIDEO,STANDARD,es,en,zh-Hans,37.5,2022-04-12,2022-04-15,2022-04-18,1,15,4.0,3.0,0.0,1.3333333333333333,0.8449354317998385,0.34378484925748354,0
UBDwRUxM,2467364,CLOSED_CAPTIONING,VIDEO,STANDARD,pl,en,en,139.3,2022-03-21,2022-04-15,2022-04-16,1,15,20.0,10.0,0.0,2.0,2.6794425087108014,2.0153067008937153,2
uvqzhEpO,2738701,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,47.8,2022-04-12,2022-04-15,2022-04-16,1,30,4.0,2.0,0.0,2.0,2.996292585170341,3.718679129654956,2
eqHSVUAe,2625434,SUBTITLE,VIDEO,STANDARD,en,en,fil,43.4,2022-04-15,2022-04-15,2022-04-18,1,15,1.0,3.0,1.0,0.3333333333333333,1.884097328136474,3.297899089558319,3
dVDXTnCC,2197539,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,42.1,2022-04-10,2022-04-15,2022-04-16,1,15,5.0,3.0,0.0,1.6666666666666667,1.9431880108991826,1.3337256109983475,2
eqHSVUAe,2082235,SUBTITLE,VIDEO,STANDARD,en,en,fil,44.8,2022-04-09,2022-04-15,2022-04-18,1,15,5.0,3.0,0.0,1.6666666666666667,1.884097328136474,3.297899089558319,2
gLAqQjbB,2433030,SUBTITLE,VIDEO,STANDARD,es,en,zh-Hans,41.8,2022-04-12,2022-04-15,2022-04-19,1,15,4.0,3.0,0.0,1.3333333333333333,0.8449354317998385,0.34378484925748354,0
XXroSMSu,2781569,SUBTITLE,VIDEO,STANDARD,es-ES,en,pl,45.0,2022-04-11,2022-04-15,2022-04-15,1,15,5.0,3.0,0.0,1.6666666666666667,0.7135416666666666,0.3726391736032374,0
lGeUhZdP,2676907,SUBTITLE,VIDEO,STANDARD,pl,en,nb,11.8,2022-04-15,2022-04-15,2022-04-15,1,15,1.0,1.0,1.0,1.0,5.245798319327731,4.874589024457751,3
OdlKnZTK,2781569,SUBTITLE,VIDEO,STANDARD,es-ES,en,ru,45.0,2022-04-09,2022-04-15,2022-04-15,1,15,5.0,3.0,0.0,1.6666666666666667,1.0833333333333333,0.3374742788552764,0
ZMZMQSnv,2676907,SUBTITLE,VIDEO,STANDARD,pl,en,zh-Hans,11.8,2022-04-13,2022-04-15,2022-04-15,1,15,3.0,1.0,0.0,3.0,1.5324546485260773,0.9238337348625468,0
kXxkMjxx,2252035,SUBTITLE,VIDEO,STANDARD,en,en,cs,28.1,2022-03-24,2022-04-15,2022-04-17,1,15,17.0,2.0,0.0,8.5,1.400359195402299,1.1794316330361703,0
ZMZMQSnv,2588542,SUBTITLE,VIDEO,STANDARD,pl,en,zh-Hans,14.6,2022-04-14,2022-04-15,2022-04-18,1,15,2.0,1.0,0.0,2.0,1.5324546485260773,0.9238337348625468,0
JbYyjPEy,2847220,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,50.7,2022-04-15,2022-04-15,2022-04-15,1,30,1.0,2.0,1.0,0.5,2.996292585170341,3.718679129654956,3
xcHpNLFq,2676907,SUBTITLE,VIDEO,STANDARD,pl,en,de,11.8,2022-04-15,2022-04-15,2022-04-15,1,15,1.0,1.0,1.0,1.0,1.358912483912484,0.8764350262238078,3
rTejzOaV,2781569,SUBTITLE,VIDEO,STANDARD,es-ES,en,cs,45.0,2022-04-15,2022-04-15,2022-04-15,1,15,1.0,3.0,1.0,0.3333333333333333,1.3043040293040293,1.220657794346273,3
DqpldMeq,2162193,SUBTITLE,VIDEO,STANDARD,en,en,pt-BR,26.9,2022-04-11,2022-04-15,2022-04-15,1,15,5.0,2.0,0.0,2.5,1.9906890130353816,1.4217774796421674,1
fsNmhOhz,2676907,SUBTITLE,VIDEO,STANDARD,pl,en,ko,11.8,2022-04-14,2022-04-15,2022-04-15,1,15,2.0,1.0,0.0,2.0,2.2973057644110275,2.421103678051132,2
kqJkxXQG,2878901,SUBTITLE,VIDEO,STANDARD,en,en,pl,22.3,2022-04-16,2022-04-16,2022-04-18,1,15,0.0,2.0,1.0,0.0,1.7965584194941995,2.058510733389144,3
zvvSsTvD,2662365,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,20.7,2022-04-14,2022-04-16,2022-04-18,1,15,2.0,2.0,1.0,1.0,1.9431880108991826,1.3337256109983475,3
cyoAzwyX,2527322,SUBTITLE,VIDEO,STANDARD,en,en,hu,42.6,2022-04-12,2022-04-16,2022-04-18,1,15,4.0,3.0,0.0,1.3333333333333333,2.0464979352174475,2.032637398469864,2
TtkoCbBq,2604624,SUBTITLE,VIDEO,STANDARD,en,en,hu,52.0,2022-04-05,2022-04-16,2022-04-18,1,15,9.0,4.0,0.0,2.25,2.0464979352174475,2.032637398469864,1
nwaWyxhM,2781569,SUBTITLE,VIDEO,STANDARD,es-ES,en,th,45.0,2022-04-10,2022-04-16,2022-04-18,1,15,5.0,3.0,0.0,1.6666666666666667,1.6439393939393943,1.1396215923443072,1
YeWYSwML,2588542,SUBTITLE,VIDEO,STANDARD,pl,en,it,14.6,2022-04-08,2022-04-16,2022-04-18,1,15,6.0,1.0,0.0,6.0,3.2400210084033616,2.510803770644855,0
TtkoCbBq,2721190,SUBTITLE,VIDEO,STANDARD,en,en,hu,60.2,2022-04-11,2022-04-16,2022-04-18,1,15,5.0,5.0,1.0,1.0,2.0464979352174475,2.032637398469864,3
qpZIHMRF,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,en,32.9,2022-04-12,2022-04-16,2022-04-18,1,15,4.0,3.0,0.0,1.3333333333333333,1.1106172839506172,0.5982869557800342,1
qpZIHMRF,2340269,SUBTITLE,VIDEO,STANDARD,ko,en,en,56.8,2022-04-14,2022-04-16,2022-04-22,1,15,2.0,4.0,1.0,0.5,1.0106060606060607,0.5549965769046251,3
cKwUpGHt,2870866,SUBTITLE,VIDEO,STANDARD,es-ES,en,fil,52.7,2022-04-14,2022-04-16,2022-04-25,1,15,2.0,4.0,1.0,0.5,2.787243337702053,3.734670278034749,3
AhKyiVYs,2919948,SUBTITLE,VIDEO,STANDARD,pt-BR,en,de,62.4,2022-04-13,2022-04-16,2022-04-20,1,15,3.0,5.0,1.0,0.6,1.0713675213675213,0.6726194348095889,3
KzgxvCiE,2067246,SUBTITLE,VIDEO,STANDARD,en,en,hu,22.9,2022-04-08,2022-04-17,2022-04-26,1,15,6.0,2.0,0.0,3.0,2.0464979352174475,2.032637398469864,1
YyUiDQDb,2878901,SUBTITLE,VIDEO,STANDARD,en,en,cs,22.3,2022-04-15,2022-04-17,2022-04-18,1,15,1.0,2.0,1.0,0.5,1.400359195402299,1.1794316330361703,3
qMQLGnDr,2262503,SUBTITLE,VIDEO,STANDARD,pt-BR,en,ko,28.3,2022-04-13,2022-04-17,2022-04-19,1,15,3.0,2.0,0.0,1.5,2.6674347158218126,2.907343335592071,2
kqJkxXQG,2531551,LANGUAGE_TEMPLATE,VIDEO,STANDARD,pl,en,pl,11.1,2022-04-17,2022-04-17,2022-04-24,1,15,0.0,1.0,1.0,0.0,0.9391741071428571,0.44691022244463985,3
PIOhXLti,2803264,CLOSED_CAPTIONING,VIDEO,STANDARD,it,en,en,40.1,2022-04-17,2022-04-17,2022-04-18,1,15,0.0,3.0,1.0,0.0,1.9099702380952381,2.6105537758429564,3
lOdabGDe,2034874,SUBTITLE,VIDEO,STANDARD,en,en,ms,44.0,2022-03-30,2022-04-17,2022-04-22,1,15,13.0,3.0,0.0,4.333333333333333,1.6012297453703705,1.0085205152013363,0
xvwExbGG,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,hr,32.9,2022-04-14,2022-04-18,2022-04-18,1,15,3.0,3.0,1.0,1.0,1.1896164021164022,0.4423156680496632,3
qMQLGnDr,2323622,SUBTITLE,VIDEO,STANDARD,pt-BR,en,ko,29.5,2022-04-14,2022-04-18,2022-04-21,1,15,3.0,2.0,0.0,1.5,2.6674347158218126,2.907343335592071,2
YYxmVxgp,2846872,SUBTITLE,VIDEO,STANDARD,en,en,fil,49.7,2022-04-09,2022-04-18,2022-04-25,1,15,6.0,4.0,0.0,1.5,1.884097328136474,3.297899089558319,2
qMQLGnDr,2104261,SUBTITLE,VIDEO,STANDARD,en,en,ko,24.1,2022-04-18,2022-04-18,2022-04-20,1,15,1.0,2.0,1.0,0.5,1.8356049332611832,1.6860886686891248,3
bYbYtVeZ,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,ru,32.9,2022-04-15,2022-04-18,2022-04-18,1,15,2.0,3.0,1.0,0.6666666666666666,1.324614197530864,0.7237919779361446,3
stqSGucd,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hans,32.9,2022-04-13,2022-04-18,2022-04-18,1,15,4.0,3.0,0.0,1.3333333333333333,1.5768981481481483,1.2595167337722901,2
ZMZMQSnv,2907387,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,21.3,2022-04-15,2022-04-18,2022-04-18,1,15,2.0,2.0,1.0,1.0,1.2029684313203866,0.9775251471830632,3
lGeUhZdP,2588542,SUBTITLE,VIDEO,STANDARD,pl,en,nb,14.6,2022-04-16,2022-04-18,2022-04-18,1,15,1.0,1.0,1.0,1.0,5.245798319327731,4.874589024457751,3
shNfpPiW,2588542,SUBTITLE,VIDEO,STANDARD,pl,en,ms,14.6,2022-04-10,2022-04-18,2022-04-18,1,15,6.0,1.0,0.0,6.0,2.3267857142857142,1.323284128575637,0
aQvdYawU,2141218,SUBTITLE,VIDEO,STANDARD,ja,en,pl,32.1,2022-04-14,2022-04-18,2022-04-20,1,15,3.0,3.0,1.0,1.0,3.6209531866892273,3.2388545328457012,3
shNfpPiW,2749530,SUBTITLE,VIDEO,STANDARD,pl,en,ms,11.3,2022-04-15,2022-04-18,2022-04-19,1,15,2.0,1.0,0.0,2.0,2.3267857142857142,1.323284128575637,2
hNfpNDos,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,fi,32.9,2022-04-11,2022-04-18,2022-04-18,1,15,6.0,3.0,0.0,2.0,1.20893096194301,0.6644564606286643,0
ZMZMQSnv,2957359,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,20.5,2022-04-16,2022-04-18,2022-04-18,1,15,1.0,2.0,1.0,0.5,1.2029684313203866,0.9775251471830632,3
gLAqQjbB,2738701,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,47.9,2022-04-15,2022-04-18,2022-04-25,1,15,2.0,4.0,1.0,0.5,1.2029684313203866,0.9775251471830632,3
OvPIEfiz,2470177,SUBTITLE,VIDEO,STANDARD,pl,en,ro,11.2,2022-04-04,2022-04-18,2022-04-20,1,15,11.0,1.0,0.0,11.0,1.4550438596491226,1.8185640540418513,0
DJwNwRPE,2588542,SUBTITLE,VIDEO,STANDARD,pl,en,cs,14.6,2022-04-13,2022-04-18,2022-04-18,1,15,4.0,1.0,0.0,4.0,1.788594470046083,1.8771365195576044,0
YXLUtiqM,2433030,SUBTITLE,VIDEO,STANDARD,es,en,zh-Hant,41.8,2022-04-15,2022-04-18,2022-04-18,1,15,2.0,3.0,1.0,0.6666666666666666,1.6057142857142859,2.002467770799685,3
OvPIEfiz,2749530,SUBTITLE,VIDEO,STANDARD,pl,en,ro,11.3,2022-04-17,2022-04-18,2022-04-19,1,15,1.0,1.0,1.0,1.0,1.4550438596491226,1.8185640540418513,3
cWKUNqZu,2439365,SUBTITLE,VIDEO,STANDARD,es,en,uk,37.5,2022-04-12,2022-04-18,2022-04-18,1,15,5.0,3.0,0.0,1.6666666666666667,2.8203125,5.268040405183711,2
VtshqOkf,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hant,32.9,2022-04-12,2022-04-18,2022-04-18,1,15,5.0,3.0,0.0,1.6666666666666667,1.8258169934640522,1.5734854972942112,2
Ffjjoljk,2339692,SUBTITLE,VIDEO,STANDARD,en,en,cs,45.5,2022-04-13,2022-04-18,2022-04-18,1,15,4.0,4.0,1.0,1.0,1.400359195402299,1.1794316330361703,3
SyBdLHGK,2588542,SUBTITLE,VIDEO,STANDARD,pl,en,uk,14.6,2022-04-17,2022-04-18,2022-04-18,1,15,1.0,1.0,1.0,1.0,3.058917093008002,4.224445470540324,3
lGeUhZdP,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,nb,32.9,2022-04-16,2022-04-18,2022-04-18,1,15,1.0,3.0,1.0,0.3333333333333333,1.3702020202020202,0.6746740778682637,3
XnQfFLFm,2859665,LANGUAGE_TEMPLATE,VIDEO,STANDARD,ko,ko,en,57.5,2022-04-13,2022-04-18,2022-04-18,1,15,4.0,4.0,1.0,1.0,1.6621843434343433,1.3912761416386594,3
RZQeGSzf,2370908,SUBTITLE,VIDEO,STANDARD,it,en,zh-Hant,90.1,2022-04-11,2022-04-18,2022-04-20,1,15,6.0,7.0,1.0,0.8571428571428571,2.0985449735449735,2.0307994528821376,3
GNiyWOEI,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,de,32.9,2022-04-12,2022-04-18,2022-04-18,1,15,5.0,3.0,0.0,1.6666666666666667,3.484994553376906,3.3226800392589597,2
yROSSQIA,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,cs,32.9,2022-04-14,2022-04-18,2022-04-18,1,15,3.0,3.0,1.0,1.0,1.050960219478738,0.639303482703242,3
Izwbbzsy,2439365,SUBTITLE,VIDEO,STANDARD,es,en,cs,37.5,2022-04-07,2022-04-18,2022-04-18,1,15,8.0,3.0,0.0,2.6666666666666665,0.9554396290351347,0.6470912965287233,0
OqDYtmgW,2878901,SUBTITLE,VIDEO,STANDARD,en,en,ko,22.3,2022-04-17,2022-04-18,2022-04-18,1,15,1.0,2.0,1.0,0.5,1.8356049332611832,1.6860886686891248,3
YYxmVxgp,2415129,SUBTITLE,VIDEO,STANDARD,en,en,fil,44.0,2022-04-09,2022-04-18,2022-04-25,1,15,6.0,3.0,0.0,2.0,1.884097328136474,3.297899089558319,1
KzgxvCiE,2798677,SUBTITLE,VIDEO,STANDARD,en,en,hu,23.0,2022-04-10,2022-04-18,2022-04-26,1,15,6.0,2.0,0.0,3.0,2.0464979352174475,2.032637398469864,1
eqHSVUAe,2639545,SUBTITLE,VIDEO,STANDARD,en,en,fil,43.0,2022-04-17,2022-04-18,2022-04-18,1,15,1.0,3.0,1.0,0.3333333333333333,1.884097328136474,3.297899089558319,3
lGeUhZdP,2878901,SUBTITLE,VIDEO,STANDARD,en,en,nb,22.3,2022-04-16,2022-04-18,2022-04-18,1,15,1.0,2.0,1.0,0.5,4.083000403551251,5.456081334051939,3
nKvJVnOm,2931726,SUBTITLE,VIDEO,STANDARD,en,en,pl,46.1,2022-03-28,2022-04-18,2022-04-19,1,15,16.0,4.0,0.0,4.0,1.7965584194941995,2.058510733389144,0
iXHkJsyk,2907387,SUBTITLE,VIDEO,STANDARD,en,en,pt-BR,21.3,2022-04-11,2022-04-18,2022-04-18,1,15,6.0,2.0,0.0,3.0,1.9906890130353816,1.4217774796421674,0
RCIEvPeK,2767409,LANGUAGE_TEMPLATE,VIDEO,STANDARD,pt-BR,pt-BR,en,41.9,2022-04-14,2022-04-18,2022-04-19,1,15,3.0,3.0,1.0,1.0,1.4897278911564626,0.8334581281964758,3
uyBTIopk,2439365,SUBTITLE,VIDEO,STANDARD,es,en,pt-BR,37.5,2022-04-15,2022-04-18,2022-04-18,1,15,2.0,3.0,1.0,0.6666666666666666,1.037202380952381,0.48335630174529204,3
cKwUpGHt,2472368,SUBTITLE,VIDEO,STANDARD,es-ES,en,fil,56.8,2022-02-28,2022-04-18,2022-04-25,1,15,36.0,4.0,0.0,9.0,2.787243337702053,3.734670278034749,0
ZOjrxrCS,2878901,SUBTITLE,VIDEO,STANDARD,en,en,ro,22.3,2022-04-16,2022-04-18,2022-04-18,1,15,1.0,2.0,1.0,0.5,1.0750230712440014,0.8539007709276447,3
yhpvPIfq,2859809,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,54.4,2022-04-11,2022-04-18,2022-04-22,1,15,6.0,4.0,0.0,1.5,1.9431880108991826,1.3337256109983475,2
OCAAjkFD,2878901,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hant,22.3,2022-04-15,2022-04-18,2022-04-18,1,15,2.0,2.0,1.0,1.0,1.9590636868244231,1.241711390057624,3
BHoizZLY,2424525,SUBTITLE,VIDEO,STANDARD,ja,en,uk,32.9,2022-04-16,2022-04-18,2022-04-18,1,15,1.0,3.0,1.0,0.3333333333333333,1.6374865156418552,1.7650901624444286,3
YeWYSwML,2749530,SUBTITLE,VIDEO,STANDARD,pl,en,it,11.3,2022-04-08,2022-04-18,2022-04-19,1,15,7.0,1.0,0.0,7.0,3.2400210084033616,2.510803770644855,0
hNfpNDos,2878901,SUBTITLE,VIDEO,STANDARD,en,en,fi,22.3,2022-04-15,2022-04-18,2022-04-18,1,15,2.0,2.0,1.0,1.0,1.3648308856252782,1.3191555375756507,3
dVDXTnCC,2099724,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,83.0,2022-04-08,2022-04-18,2022-04-18,1,15,7.0,6.0,0.0,1.1666666666666667,1.9431880108991826,1.3337256109983475,2
iXHkJsyk,2957359,SUBTITLE,VIDEO,STANDARD,en,en,pt-BR,20.5,2022-04-11,2022-04-18,2022-04-18,1,15,6.0,2.0,0.0,3.0,1.9906890130353816,1.4217774796421674,0
xcHpNLFq,2588542,SUBTITLE,VIDEO,STANDARD,pl,en,de,14.6,2022-04-17,2022-04-18,2022-04-18,1,15,1.0,1.0,1.0,1.0,1.358912483912484,0.8764350262238078,3
